ccode	abbrev	year	origin	abborigin	allons3	allinc3	peaceall	mons3	terrinc3	govinc3	ncivwar	ncivwar2	nterr	confbord	neighall	neighterr	neighgov	neighpol	neighpolsq	neighlgdp	neigheth	pop_nc	pol_nc	polsq_nc	gdp_nc	lnbd_nc	lbd_cum	lbd_best	lneighbref	dist	lndist	_blength	lnblength	ethfrac	ethfracsq	ethlink	ethlink2	lnpop	polity2l	polity2sq	postcoldw	lgdp96l
830	SIN	1986	NA	NA	0	0	21	0	0	0	0	0	0	0	0.49686	0.495694	0.00182288	-1.50169	2.25507	8.16542	0.703843	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0.419383	0.175882	NA	NA	7.83162	-2	4	0	9.51248
830	SIN	1987	NA	NA	0	0	22	0	0	0	0	0	0	0	0.496827	0.495737	0.00181638	-1.49962	2.24887	8.16877	0.703843	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0.419383	0.175882	NA	NA	7.84542	-2	4	0	9.52746
830	SIN	1988	NA	NA	0	0	23	0	0	0	0	0	0	0	0.496742	0.495694	0.00170473	-1.49753	2.2426	8.19106	0.703843	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0.419383	0.175882	NA	NA	7.86288	-2	4	0	9.60291
830	SIN	1989	NA	NA	0	0	24	0	0	0	0	0	0	0	0.497203	0.495668	0.00198913	-1.49363	2.23093	8.23992	0.703843	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0.419383	0.175882	NA	NA	7.88156	-2	4	1	9.68248
830	SIN	1990	NA	NA	0	0	25	0	0	0	0	0	0	0	0.497274	0.495787	0.00231722	-1.49042	2.22135	8.3041	0.703808	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0.419383	0.175882	NA	NA	7.90286	-2	4	1	9.73543
830	SIN	1991	NA	NA	0	0	26	0	0	0	0	0	0	0	0.496594	0.49498	0.00223386	-1.48173	2.19553	8.36582	0.703527	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0.419383	0.175882	NA	NA	7.92407	-2	4	1	9.79439
830	SIN	1992	NA	NA	0	0	27	0	0	0	0	0	0	0	0.496636	0.495085	0.00212218	-1.47602	2.17865	8.42527	0.703442	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0.419383	0.175882	NA	NA	7.94378	-2	4	1	9.81232
830	SIN	1993	NA	NA	0	0	28	0	0	0	0	0	0	0	0.00275766	0.00146553	0.00189809	-1.4599	2.1313	8.47255	0.703327	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0.419383	0.175882	NA	NA	7.96346	-2	4	1	9.84329
830	SIN	1994	NA	NA	0	0	29	0	0	0	0	0	0	0	0.00283688	0.0014318	0.00203538	-1.45769	2.12486	8.51993	0.703227	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0.419383	0.175882	NA	NA	7.98276	-2	4	1	9.94085
830	SIN	1995	NA	NA	0	0	30	0	0	0	0	0	0	0	0.00260739	0.00124252	0.00157073	-1.45558	2.11872	8.57482	0.703227	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0.419383	0.175882	NA	NA	8.00202	-2	4	1	9.9641
830	SIN	1996	NA	NA	0	0	31	0	0	0	0	0	0	0	0.00273501	0.00140686	0.00151601	-1.9494	3.80016	8.63006	0.703227	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0.419383	0.175882	NA	NA	8.02093	-2	4	1	10.0276
830	SIN	1997	NA	NA	0	0	32	0	0	0	0	0	0	0	0.495931	0.494598	0.00165707	-1.95078	3.80553	8.6881	0.703227	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0.419383	0.175882	NA	NA	8.04045	-2	4	1	10.1242
830	SIN	1998	NA	NA	0	0	33	0	0	0	0	0	0	0	0.495954	0.49458	0.00154163	-1.95361	3.8166	8.71797	0.703227	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0.419383	0.175882	NA	NA	8.05959	-2	4	1	10.1796
830	SIN	1999	NA	NA	0	0	34	0	0	0	0	0	0	0	0.495547	0.494545	0.00132716	-0.961849	0.925154	8.65414	0.703227	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0.419383	0.175882	NA	NA	8.07838	-2	4	1	10.1606
830	SIN	2000	NA	NA	0	0	35	0	0	0	0	0	0	0	0.495405	0.494492	0.00123733	4.95898	24.5915	8.65405	0.703227	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0.419383	0.175882	NA	NA	8.09682	-2	4	1	10.1598
830	SIN	2001	NA	NA	0	0	36	0	0	0	0	0	0	0	0.495492	0.494492	0.0013246	4.96131	24.6146	8.65405	0.703227	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0.419383	0.175882	NA	NA	8.11492	-2	4	1	10.2105
840	PHI	1950	NA	NA	0	1	0	0	0	1	0	0	0	0	0.401643	0.373902	0.045331	-2.13572	4.5613	7.12776	0.410476	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0.745177	0.555289	NA	NA	9.95313	2	4	0	7.20276
840	PHI	1951	NA	NA	0	1	0	0	0	1	0	0	0	0	0.0538035	0.0228418	0.0484749	-2.8032	7.85792	7.13011	0.409626	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0.745177	0.555289	NA	NA	9.98562	5	25	0	7.20276
840	PHI	1952	NA	NA	0	1	0	0	0	1	0	0	0	0	0.0229083	0.0206828	0.0180834	-2.56644	6.5866	7.20423	0.372369	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0.745177	0.555289	NA	NA	10.0127	5	25	0	7.21707
840	PHI	1953	NA	NA	0	1	0	0	0	1	0	0	0	0	0.247595	0.019792	0.242978	-1.67121	2.79293	7.09134	0.37525	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0.745177	0.555289	NA	NA	10.0433	5	25	0	7.30515
840	PHI	1954	NA	NA	0	1	0	0	0	1	0	0	0	0	0.0233725	0.0188075	0.0189851	-1.83066	3.35132	7.2551	0.368782	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0.745177	0.555289	NA	NA	10.0688	5	25	0	7.35966
840	PHI	1955	NA	NA	0	0	0	0	0	0	0	0	0	0	0.0445713	0.0424249	0.0164573	-1.87963	3.53302	7.28446	0.366577	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0.745177	0.555289	NA	NA	10.0978	5	25	0	7.42516
840	PHI	1956	NA	NA	0	0	1	0	0	0	0	0	0	0	0.117796	0.117796	0.0141595	-1.81983	3.31179	7.30427	0.367842	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0.745177	0.555289	NA	NA	10.1299	5	25	0	7.44125
840	PHI	1957	NA	NA	0	0	2	0	0	0	0	0	0	0	0.0364632	0.0347229	0.0115906	1.82122	3.31685	7.39951	0.454284	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0.745177	0.555289	NA	NA	10.1611	5	25	0	7.51605
840	PHI	1958	NA	NA	0	0	3	0	0	0	0	0	0	0	0.490382	0.0346594	0.465555	1.67974	2.82153	7.41569	0.454824	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0.745177	0.555289	NA	NA	10.1913	5	25	0	7.49669
840	PHI	1959	NA	NA	0	0	4	0	0	0	0	0	0	0	0.547552	0.0820457	0.475368	1.54143	2.37602	7.41384	0.45553	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0.745177	0.555289	NA	NA	10.2206	5	25	0	7.52976
840	PHI	1960	NA	NA	0	0	5	0	0	0	0	0	0	0	0.483658	0.0302417	0.462896	0.861369	0.741957	7.43828	0.461357	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0.745177	0.555289	NA	NA	10.2242	5	25	0	7.58185
840	PHI	1961	NA	NA	0	0	6	0	0	0	0	0	0	0	0.200296	0.0383467	0.171328	0.771448	0.595132	7.47373	0.461536	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0.745177	0.555289	NA	NA	10.2509	5	25	0	7.60817
840	PHI	1962	NA	NA	0	0	7	0	0	0	0	0	0	0	0.0536087	0.0406116	0.0222581	0.645066	0.416111	7.49718	0.460241	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0.745177	0.555289	NA	NA	10.2803	5	25	0	7.63418
840	PHI	1963	NA	NA	0	0	8	0	0	0	0	0	0	0	0.340363	0.32369	0.0289986	0.576528	0.332384	7.52234	0.459999	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0.745177	0.555289	NA	NA	10.3113	5	25	0	7.65004
840	PHI	1964	NA	NA	0	0	9	0	0	0	0	0	0	0	0.34065	0.321417	0.0283805	0.542726	0.294552	7.54502	0.460131	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0.745177	0.555289	NA	NA	10.3429	5	25	0	7.67907
840	PHI	1965	NA	NA	0	0	10	0	0	0	0	0	0	0	0.462117	0.434906	0.0362132	0.549645	0.302109	7.58471	0.459474	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0.745177	0.555289	NA	NA	10.3744	5	25	0	7.68252
840	PHI	1966	NA	NA	0	0	11	0	0	0	0	0	0	0	0.332232	0.30451	0.0366615	0.532978	0.284065	7.61427	0.458587	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0.745177	0.555289	NA	NA	10.4073	5	25	0	7.70088
840	PHI	1967	NA	NA	0	0	12	0	0	0	0	0	0	0	0.0684881	0.0319977	0.0503994	0.269805	0.0727945	7.64593	0.457754	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0.745177	0.555289	NA	NA	10.44	5	25	0	7.70896
840	PHI	1968	NA	NA	0	0	13	0	0	0	0	0	0	0	0.0647612	0.0317705	0.046801	0.101197	0.0102408	7.66665	0.457081	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0.745177	0.555289	NA	NA	10.4719	5	25	0	7.73783
840	PHI	1969	NA	NA	0	0	14	0	0	0	0	0	0	0	0.0614993	0.0235479	0.046801	0.165696	0.0274553	7.71305	0.457081	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0.745177	0.555289	NA	NA	10.5031	5	25	0	7.75902
840	PHI	1970	NA	NA	1	1	15	1	1	0	0	0	0	0	0.0629403	0.0234716	0.0482896	-2.2274	4.9613	7.75567	0.457902	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0.745177	0.555289	NA	NA	10.5332	2	4	0	7.77531
840	PHI	1971	NA	NA	0	1	0	0	1	0	0	0	0	0	0.0709097	0.0247579	0.0572501	-2.35945	5.567	7.82211	0.455601	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0.745177	0.555289	NA	NA	10.5624	2	4	0	7.7816
840	PHI	1972	NA	NA	1	1	0	2	1	1	0	0	0	0	0.0650271	0.0202173	0.0533988	-1.6356	2.6752	7.85206	0.452528	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0.745177	0.555289	NA	NA	10.5911	2	4	0	7.80829
840	PHI	1973	NA	NA	0	1	0	0	1	1	0	0	0	0	0.0580753	0.0206548	0.0459966	-1.77728	3.15871	7.90496	0.451846	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0.745177	0.555289	NA	NA	10.6189	-9	81	0	7.83876
840	PHI	1974	NA	NA	0	1	0	0	1	1	0	0	0	0	0.329124	0.031735	0.30594	-1.71625	2.94553	7.9596	0.451798	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0.745177	0.555289	NA	NA	10.6457	-9	81	0	7.89555
840	PHI	1975	NA	NA	0	1	0	0	1	1	0	0	0	0	0.454614	0.157768	0.305255	-1.63478	2.6725	7.97981	0.449628	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0.745177	0.555289	NA	NA	10.6713	-9	81	0	7.91195
840	PHI	1976	NA	NA	0	1	0	0	1	1	0	0	0	0	0.186522	0.159071	0.0384416	-1.48972	2.21925	7.98813	0.44963	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0.745177	0.555289	NA	NA	10.696	-9	81	0	7.93559
840	PHI	1977	NA	NA	0	1	0	0	1	1	0	0	0	0	0.18783	0.158644	0.0401475	-1.59391	2.54054	8.03777	0.450285	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0.745177	0.555289	NA	NA	10.7198	-9	81	0	7.98321
840	PHI	1978	NA	NA	0	1	0	0	1	1	0	0	0	0	0.206639	0.15816	0.0593757	-1.58431	2.51003	8.07852	0.447683	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0.745177	0.555289	NA	NA	10.7427	-9	81	0	8.011
840	PHI	1979	NA	NA	0	1	0	0	1	1	0	0	0	0	0.213365	0.160831	0.0664927	-1.43442	2.05755	8.12486	0.446496	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0.745177	0.555289	NA	NA	10.7646	-9	81	0	8.03667
840	PHI	1980	NA	NA	0	1	0	0	1	1	0	0	0	0	0.212371	0.16275	0.06358	-1.26286	1.59483	8.17045	0.446496	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0.745177	0.555289	NA	NA	10.7855	-9	81	0	8.06712
840	PHI	1981	NA	NA	0	1	0	0	1	1	0	0	0	0	0.472648	0.161719	0.326644	-1.32295	1.75018	8.19986	0.443668	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0.745177	0.555289	NA	NA	10.8066	-9	81	0	8.09831
840	PHI	1982	NA	NA	0	1	0	0	1	1	0	0	0	0	0.214172	0.159812	0.0728891	-1.27938	1.63681	8.23122	0.443668	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0.745177	0.555289	NA	NA	10.8304	-8	64	0	8.10394
840	PHI	1983	NA	NA	0	1	0	0	1	1	0	0	0	0	0.205108	0.166813	0.0537331	-1.28204	1.64361	8.24479	0.443069	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0.745177	0.555289	NA	NA	10.8561	-7	49	0	8.11634
840	PHI	1984	NA	NA	0	1	0	0	1	1	0	0	0	0	0.196228	0.159907	0.0508994	-1.16691	1.36169	8.35641	0.418413	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0.745177	0.555289	NA	NA	10.8826	-6	36	0	8.09879
840	PHI	1985	NA	NA	0	1	0	0	1	1	0	0	0	0	0.194478	0.159907	0.0464954	-1.18709	1.40917	8.39076	0.418413	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0.745177	0.555289	NA	NA	10.909	-6	36	0	8.00378
840	PHI	1986	NA	NA	0	1	0	0	1	1	0	0	0	0	0.199842	0.159907	0.0547548	-1.1371	1.293	8.39207	0.418413	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0.745177	0.555289	NA	NA	10.9359	-6	36	0	7.92301
840	PHI	1987	NA	NA	0	1	0	0	1	1	0	0	0	0	0.199071	0.161705	0.0548408	-1.11185	1.2362	8.41196	0.418413	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0.745177	0.555289	NA	NA	10.9637	1	1	0	7.91796
840	PHI	1988	NA	NA	0	1	0	0	1	1	0	0	0	0	0.195662	0.159907	0.0505751	-0.401908	0.16153	8.4469	0.418413	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0.745177	0.555289	NA	NA	10.9915	8	64	0	7.941
840	PHI	1989	NA	NA	0	1	0	0	1	1	0	0	0	0	0.215393	0.160597	0.0617133	-0.258873	0.0670151	8.48205	0.418413	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0.745177	0.555289	NA	NA	11.0187	8	64	1	7.9795
840	PHI	1990	NA	NA	0	1	0	0	1	1	0	0	0	0	0.218977	0.16669	0.071392	-0.127509	0.0162586	8.52781	0.418019	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0.745177	0.555289	NA	NA	11.0445	8	64	1	8.00357
840	PHI	1991	NA	NA	0	1	0	0	0	1	0	0	0	0	0.201025	0.154303	0.067079	0.155779	0.0242671	8.5301	0.417036	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0.745177	0.555289	NA	NA	11.0676	8	64	1	8.00947
840	PHI	1992	NA	NA	0	1	0	0	0	1	0	0	0	0	0.206371	0.16238	0.062895	0.439732	0.193364	8.5627	0.415979	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0.745177	0.555289	NA	NA	11.0907	8	64	1	7.98891
840	PHI	1993	NA	NA	1	1	0	1	1	1	0	0	0	0	0.0851314	0.0430292	0.0566089	1.60294	2.5694	8.58728	0.4144	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0.745177	0.555289	NA	NA	11.1138	8	64	1	7.96804
840	PHI	1994	NA	NA	0	1	0	0	1	1	0	0	0	0	0.0862412	0.0408869	0.0583045	1.64663	2.7114	8.62003	0.409601	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0.745177	0.555289	NA	NA	11.1369	8	64	1	7.96715
840	PHI	1995	NA	NA	0	1	0	0	1	1	0	0	0	0	0.0789655	0.0346204	0.0443452	1.71751	2.94984	8.65155	0.409601	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0.745177	0.555289	NA	NA	11.1601	8	64	1	7.9899
840	PHI	1996	NA	NA	0	1	0	0	1	0	0	0	0	0	0.0827217	0.0397926	0.0494655	1.4765	2.18006	8.68631	0.409601	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0.745177	0.555289	NA	NA	11.183	8	64	1	8.0161
840	PHI	1997	NA	NA	0	1	0	0	1	1	0	0	0	0	0.181125	0.13879	0.0464134	1.53176	2.34628	8.72163	0.409601	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0.745177	0.555289	NA	NA	11.2054	8	64	1	8.04632
840	PHI	1998	NA	NA	0	1	0	0	1	0	0	0	0	0	0.182826	0.138918	0.0495834	1.57105	2.46819	8.74921	0.409601	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0.745177	0.555289	NA	NA	11.2276	8	64	1	8.119
840	PHI	1999	NA	NA	0	1	0	0	1	1	0	0	0	0	0.172401	0.137863	0.0386155	1.93652	3.75012	8.74146	0.409601	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0.745177	0.555289	NA	NA	11.2492	8	64	1	8.07757
840	PHI	2000	NA	NA	0	1	0	0	1	1	0	0	0	0	0.167878	0.135857	0.0360984	3.23841	10.4873	8.74945	0.409601	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0.745177	0.555289	NA	NA	11.2704	8	64	1	8.11215
840	PHI	2001	NA	NA	0	1	0	0	1	1	0	0	0	0	0.170617	0.135857	0.0388376	3.32059	11.0263	8.74945	0.409601	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0.745177	0.555289	NA	NA	11.2912	8	64	1	8.13887
850	INS	1950	NA	NA	1	1	1	1	1	0	0	0	0	0	0.33538	0.0921639	0.318432	2.86975	8.23545	7.69448	0.47572	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0.764058	0.583785	NA	NA	11.451	3	9	0	6.8417
850	INS	1951	NA	NA	0	0	0	0	0	0	0	0	0	0	0.46086	0.0796341	0.456156	3.62524	13.1424	7.69438	0.474731	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0.764058	0.583785	NA	NA	11.451	0	0	0	6.8417
850	INS	1952	NA	NA	0	0	1	0	0	0	0	0	0	0	0.30627	0.0790775	0.301599	3.5747	12.7785	7.7001	0.471521	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0.764058	0.583785	NA	NA	11.451	0	0	0	6.8417
850	INS	1953	NA	NA	1	1	2	2	0	1	0	0	0	0	0.295785	0.0763847	0.291273	3.04668	9.28223	7.57941	0.469916	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0.764058	0.583785	NA	NA	11.451	0	0	0	6.8417
850	INS	1954	NA	NA	0	0	0	0	0	0	0	0	0	0	0.00741714	0.0018999	0.00730491	0.0560706	0.00314391	6.72851	0.268846	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0.764058	0.583785	NA	NA	11.451	0	0	0	6.8417
850	INS	1955	NA	NA	0	0	1	0	0	0	0	0	0	0	0.974283	0.974219	0.00185113	-2.86268	8.19494	6.72987	0.268812	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0.764058	0.583785	NA	NA	11.451	0	0	0	6.8417
850	INS	1956	NA	NA	0	0	2	0	0	0	0	0	0	0	0.974327	0.974327	0.00178685	-2.85375	8.1439	6.74429	0.268876	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0.764058	0.583785	NA	NA	11.451	0	0	0	6.8417
850	INS	1957	NA	NA	0	0	3	0	0	0	0	0	0	0	0.493982	0.493954	0.000933602	3.48299	12.1313	7.16603	0.457497	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0.764058	0.583785	NA	NA	11.451	0	0	0	6.8417
850	INS	1958	NA	NA	1	1	4	2	0	1	0	0	0	0	0.986957	0.493936	0.493927	3.48281	12.1299	7.14715	0.457508	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0.764058	0.583785	NA	NA	11.451	-1	1	0	6.8417
850	INS	1959	NA	NA	0	1	0	0	0	1	0	0	0	0	0.987204	0.494059	0.494052	3.47397	12.0685	7.11754	0.457521	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0.764058	0.583785	NA	NA	11.451	-1	1	0	6.8417
850	INS	1960	NA	NA	0	1	0	0	0	1	0	0	0	0	0.986336	0.493496	0.493745	3.46971	12.0389	7.16651	0.457638	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0.764058	0.583785	NA	NA	11.451	-5	25	0	6.8417
850	INS	1961	NA	NA	0	1	0	0	0	1	0	0	0	0	0.493907	0.493545	0.00126697	3.46749	12.0235	7.20044	0.457649	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0.764058	0.583785	NA	NA	11.4713	-5	25	0	6.8417
850	INS	1962	NA	NA	0	0	0	0	0	0	0	0	0	0	0.493722	0.493475	0.00115164	3.46555	12.01	7.22778	0.457623	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0.764058	0.583785	NA	NA	11.4922	-5	25	0	6.86865
850	INS	1963	820	MAL	0	0	1	0	0	0	1	1	1	1	0.985878	0.985598	0.0012472	3.45367	11.9279	7.24527	0.457616	9.10086	10	100	7.72465	4.60517	6.23832	6.23832	0	0	0	1260	7.13887	0.764058	0.583785	1	1	11.5137	-5	25	0	6.85436
850	INS	1964	820	MAL	0	0	2	0	0	0	1	1	1	1	0.985777	0.985435	0.00124644	3.45056	11.9064	7.26815	0.457626	9.13054	10	100	7.75841	4.60517	6.93147	6.23832	0	0	0	1260	7.13887	0.764058	0.583785	1	1	11.5357	-5	25	0	6.8131
850	INS	1965	820	MAL	1	1	3	1	1	0	1	1	1	1	0.33094	0.3306	0.00094621	2.31253	5.34779	7.535	0.445006	9.15926	10	100	7.7808	4.60517	7.33694	6.23832	0	0	0	1260	7.13887	0.764058	0.583785	1	1	11.558	-5	25	0	6.83022
850	INS	1966	820	MAL	0	0	0	0	0	0	1	1	1	1	0.330989	0.330643	0.000952759	1.65301	2.73244	7.55914	0.444994	9.18717	10	100	7.82312	4.60517	7.62462	6.23832	0	0	0	1260	7.13887	0.764058	0.583785	1	1	11.5807	-5	25	0	6.79771
850	INS	1967	820	MAL	0	0	1	0	0	0	0	1	0	1	0.00163223	0.000941276	0.00136293	1.65154	2.72757	7.6018	0.444981	9.21433	10	100	7.86523	NA	NA	NA	0	0	0	1260	7.13887	0.764058	0.583785	1	1	11.6038	-6	36	0	6.82186
850	INS	1968	820	MAL	0	0	2	0	0	0	0	1	0	1	0.00158058	0.000941154	0.00131131	1.65094	2.72562	7.63937	0.444974	9.24077	10	100	7.87119	NA	NA	NA	0	0	0	1260	7.13887	0.764058	0.583785	1	1	11.6272	-7	49	0	6.80537
850	INS	1969	NA	NA	0	0	3	0	0	0	0	0	0	0	0.00153615	0.000830855	0.00131131	1.65702	2.74571	7.70454	0.444974	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0.764058	0.583785	NA	NA	11.6508	-7	49	0	6.8952
850	INS	1970	NA	NA	0	0	4	0	0	0	0	0	0	0	0.003392	0.00266226	0.00133573	-1.31103	1.71881	7.75851	0.444985	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0.764058	0.583785	NA	NA	11.6745	-7	49	0	6.93689
850	INS	1971	NA	NA	0	0	5	0	0	0	0	0	0	0	0.00355157	0.00267649	0.00151952	-1.31279	1.72342	7.80426	0.44495	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0.764058	0.583785	NA	NA	11.6985	-7	49	0	6.99154
850	INS	1972	NA	NA	0	0	6	0	0	0	0	0	0	0	0.00345081	0.00261823	0.00326912	-0.334482	0.111878	7.85165	0.444911	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0.764058	0.583785	NA	NA	11.7229	-7	49	0	7.03386
850	INS	1973	NA	NA	0	0	7	0	0	0	0	0	0	0	0.00335088	0.00262127	0.00316612	-0.355868	0.126642	7.91543	0.444903	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0.764058	0.583785	NA	NA	11.7473	-7	49	0	7.08217
850	INS	1974	820	MAL	0	0	8	0	0	0	1	1	0	0	0.334059	0.00276649	0.333729	-0.349962	0.122474	7.98332	0.444904	9.39049	4	16	8.13948	4.60517	4.60517	4.60517	0	50	3.93183	1260	7.13887	0.764058	0.583785	1	0	11.7714	-7	49	0	7.16556
850	INS	1975	820	MAL	1	1	9	1	1	0	1	1	0	0	0.251299	0.00210023	0.251031	2.21933	4.92544	8.05974	0.444915	9.41393	4	16	8.20012	4.60517	5.29832	4.60517	0	50	3.93183	1260	7.13887	0.764058	0.583785	1	0	11.795	-7	49	0	7.20224
850	INS	1976	820	MAL	1	1	0	1	1	0	0	1	0	0	0.0032013	0.00210106	0.00296498	1.23267	1.51947	8.10038	0.445575	9.43708	4	16	8.18602	NA	NA	NA	0	50	3.93183	1260	7.13887	0.764058	0.583785	1	0	11.8197	-7	49	0	7.25669
850	INS	1977	820	MAL	0	1	0	0	1	0	0	1	0	0	0.00322657	0.00210099	0.00299026	2.95626	8.73949	8.12001	0.445583	9.46009	4	16	8.2658	NA	NA	NA	0	50	3.93183	1260	7.13887	0.764058	0.583785	1	0	11.8429	-7	49	0	7.29324
850	INS	1978	NA	NA	0	1	0	0	1	0	0	0	0	0	0.00361234	0.00210675	0.00337016	2.96005	8.76189	8.13571	0.445558	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0.764058	0.583785	NA	NA	11.865	-7	49	0	7.35694
850	INS	1979	NA	NA	0	1	0	0	1	0	0	0	0	0	0.00368404	0.0021401	0.00344186	2.96464	8.78906	8.18044	0.445546	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0.764058	0.583785	NA	NA	11.8863	-7	49	0	7.43171
