"codmpio","year","peace1.m","peace2.m","peace1.l","peace2.l","peace1.u","peace2.u","municipio","provincia"
"76497","2010",0.402146,-1.557535,-1.98262375,-5.65393675,2.3260925,1.44346,"Obando","Norte"
"76497","2011",0.2999065,-1.51794,-2.50048825,-5.838014,2.2666435,1.643274,"Obando","Norte"
"76497","2012",0.2732705,-1.543705,-2.7658985,-5.88057875,2.3823685,1.56505925,"Obando","Norte"
"76520","1993",0.328945,0.7042205,-0.66918285,-0.669947225,1.40678775,2.126758,"Palmira","Sur"
"76520","1994",0.885946,0.9458285,-0.44792605,-0.559226975,2.1453895,2.50382675,"Palmira","Sur"
"76520","1995",1.397515,1.215915,0.116622675,-0.123090425,2.774948,2.749649,"Palmira","Sur"
"76520","1996",1.55533,1.55299,0.249296075,0.1740652,2.90866925,2.980417,"Palmira","Sur"
"76520","1997",1.837865,1.85687,0.606735725,0.674182125,3.23698475,3.28147,"Palmira","Sur"
"76520","1998",2.31597,2.291405,1.176803,1.2344645,3.52893,3.7646015,"Palmira","Sur"
"76520","1999",2.104415,2.813035,0.936543,1.9508635,3.31149075,4.178638,"Palmira","Sur"
"76520","2000",2.16587,2.556115,1.117825,1.54761875,3.40369575,4.00312925,"Palmira","Sur"
"76520","2001",2.22001,2.433455,1.09881925,1.376012,3.5141185,3.8922235,"Palmira","Sur"
"76520","2002",2.5374,2.46808,1.50952025,1.3871805,3.87247475,3.872606,"Palmira","Sur"
"76520","2003",3.33204,2.249065,2.3300365,1.10057425,4.48360525,3.71636625,"Palmira","Sur"
"76520","2004",2.841735,2.171185,1.87734675,0.967770075,4.151315,3.573978,"Palmira","Sur"
"76520","2005",2.98068,2.190685,2.02028,0.96519995,4.181314,3.57194974999999,"Palmira","Sur"
"76520","2006",2.986385,1.89784,2.05143,0.5874834,4.0985985,3.44034275,"Palmira","Sur"
"76520","2007",2.480585,1.6483,1.44410625,0.2245828,3.6303555,3.21260575,"Palmira","Sur"
"76520","2008",2.086175,1.47816,0.99767785,-0.0471668275,3.38240225,3.02381075,"Palmira","Sur"
"76520","2009",1.63855,1.34783,0.23217995,-0.321043425,2.99166475,2.94988425,"Palmira","Sur"
"76520","2010",1.36124,1.258115,-0.343611275,-0.639895575,2.80910675,2.994638,"Palmira","Sur"
"76520","2011",1.1369,1.19257,-0.639692975,-0.944674525,2.728877,3.02839675,"Palmira","Sur"
"76520","2012",1.07602,1.11729,-0.92028695,-1.1737205,2.89279425,3.2196295,"Palmira","Sur"
"76563","1993",0.0362291,0.3143645,-1.0739725,-1.16289575,1.1593195,1.8669125,"Pradera","Sur"
"76563","1994",0.0757971,0.449494,-1.429119,-1.2307945,1.522014,2.025532,"Pradera","Sur"
"76563","1995",0.145427,0.5167125,-1.6189475,-1.21932,1.69954925,2.16508175,"Pradera","Sur"
"76563","1996",0.2563605,0.656043,-1.755086,-1.1458625,1.853826,2.33377025,"Pradera","Sur"
"76563","1997",0.315569,0.806358,-1.5544005,-1.004622,2.05430125,2.46079,"Pradera","Sur"
"76563","1998",0.45194,0.935031,-1.534505,-0.749832,2.067098,2.60243,"Pradera","Sur"
"76563","1999",0.5611875,1.10633,-1.29133125,-0.518859175,2.24850875,2.72993149999999,"Pradera","Sur"
"76563","2000",0.7989885,1.316575,-1.0360585,-0.2416435,2.46711575,2.83087725,"Pradera","Sur"
"76563","2001",1.034495,1.537165,-0.658679125,0.065763795,2.555494,3.02883425,"Pradera","Sur"
"76563","2002",1.344925,1.832445,-0.184700275,0.486474475,2.72428075,3.2387735,"Pradera","Sur"
"76563","2003",1.766225,2.190045,0.2948387,1.017092,3.11785625,3.574616,"Pradera","Sur"
"76563","2004",2.351255,2.637925,1.200719,1.5710795,3.6763605,3.99341175,"Pradera","Sur"
"76563","2005",2.662785,3.23345,1.5667745,2.3539485,3.919112,4.6107895,"Pradera","Sur"
"76563","2006",2.766265,3.39501,1.7381125,2.48175075,3.99811575,4.84249225,"Pradera","Sur"
"76563","2007",3.30518,3.60136,2.33043125,2.7714985,4.4026245,5.127086,"Pradera","Sur"
"76563","2008",2.493865,3.11995,1.393495,2.0914465,3.78506925,4.61552525,"Pradera","Sur"
"76563","2009",2.09014,2.645645,0.943761,1.48747725,3.45869625,4.206747,"Pradera","Sur"
"76563","2010",1.99468,2.31858,0.821147075,1.0349715,3.2694875,3.80544175,"Pradera","Sur"
"76563","2011",2.092465,2.10402,0.942869,0.65642405,3.43145075,3.7516945,"Pradera","Sur"
"76563","2012",2.16881,2.036505,0.834917775,0.2981066,3.52811175,3.71189075,"Pradera","Sur"
"76606","1993",-0.01362495,0.2029175,-1.167373,-1.47062425,1.03515175,1.64905,"Restrepo","Centro"
"76606","1994",-0.0802345,0.2873705,-1.65933175,-1.51334525,1.370553,1.8861055,"Restrepo","Centro"
"76606","1995",-0.1468725,0.3364925,-1.93186975,-1.57425575,1.54125175,1.96025,"Restrepo","Centro"
"76606","1996",-0.1522015,0.457369,-2.10418825,-1.4526995,1.74466925,2.169474,"Restrepo","Centro"
"76606","1997",-0.170736,0.514636,-2.308309,-1.52419075,1.79449825,2.2607075,"Restrepo","Centro"
"76606","1998",-0.1477115,0.6328005,-2.30063575,-1.492107,1.8725035,2.2974115,"Restrepo","Centro"
"76606","1999",-0.0810147,0.742791,-2.41059675,-1.2173635,1.8843025,2.3324045,"Restrepo","Centro"
"76606","2000",0.001441406,0.851566,-2.347949,-1.04044175,2.076782,2.423269,"Restrepo","Centro"
"76606","2001",0.1503215,1.003285,-2.11886,-0.87468495,2.15779275,2.60917349999999,"Restrepo","Centro"
"76606","2002",0.304876,1.179525,-2.04984325,-0.513575625,2.276782,2.8091255,"Restrepo","Centro"
"76606","2003",0.5077975,1.397635,-1.83224425,-0.18473625,2.33465225,2.949607,"Restrepo","Centro"
"76606","2004",0.783155,1.66777,-1.4811675,0.229281525,2.50947775,2.993861,"Restrepo","Centro"
"76606","2005",0.500658,1.94329,-2.0664645,0.552530825,2.33657125,3.401216,"Restrepo","Centro"
"76606","2006",0.2869815,1.834915,-2.27823075,0.470711675,2.15783825,3.378136,"Restrepo","Centro"
"76606","2007",0.0859744,1.807735,-2.65206875,0.505396575,1.990322,3.21873725,"Restrepo","Centro"
"76606","2008",-0.07373005,1.884295,-3.0542545,0.5237546,1.93013875,3.26293025,"Restrepo","Centro"
"76606","2009",-0.1248555,1.96356,-3.44229575,0.57456785,1.936624,3.31208625,"Restrepo","Centro"
"76606","2010",-0.2147955,2.1367,-3.590977,0.76578845,1.916357,3.51122175,"Restrepo","Centro"
"76606","2011",-0.2809105,2.002135,-3.9393945,0.45690435,1.93938675,3.51388325,"Restrepo","Centro"
"76606","2012",-0.369089,1.947,-3.96962775,0.1429485,2.10088625,3.685007,"Restrepo","Centro"
"76616","1993",-0.1379665,-0.2901895,-1.38577,-2.146515,0.87328595,1.31728525,"Riofrío","Centro"
"76616","1994",-0.3656725,-0.394861,-1.95912625,-2.47700525,1.16368725,1.3648815,"Riofrío","Centro"
"76616","1995",-0.4746595,-0.4754335,-2.261518,-2.70655675,1.33695875,1.39468775,"Riofrío","Centro"
"76616","1996",-0.6567615,-0.538058,-2.7427075,-3.11824675,1.32742425,1.40338425,"Riofrío","Centro"
"76616","1997",-0.773016,-0.601927,-3.0093525,-3.34615425,1.437662,1.5339905,"Riofrío","Centro"
"76616","1998",-0.9016855,-0.6672635,-3.29250675,-3.515485,1.37062325,1.6351175,"Riofrío","Centro"
"76616","1999",-0.968252,-0.7117145,-3.39133325,-3.64320625,1.285953,1.563755,"Riofrío","Centro"
"76616","2000",-1.013675,-0.756435,-3.790234,-3.70004825,1.2889095,1.628076,"Riofrío","Centro"
"76616","2001",-1.1045,-0.825071,-3.79289325,-3.9400115,1.31927225,1.6331255,"Riofrío","Centro"
"76616","2002",-1.23049,-0.878849,-3.94463825,-4.1198135,1.2430605,1.56799025,"Riofrío","Centro"
"76616","2003",-1.289215,-0.899968,-4.25374625,-4.28617225,1.36645475,1.47431225,"Riofrío","Centro"
"76616","2004",-1.35628,-0.950477,-4.37094325,-4.69825225,1.20490775,1.56079125,"Riofrío","Centro"
"76616","2005",-1.440915,-1.000024,-4.53510775,-4.92911475,1.28155775,1.57125775,"Riofrío","Centro"
"76616","2006",-1.533455,-0.9897925,-4.7227285,-5.08312,1.217767,1.668503,"Riofrío","Centro"
"76616","2007",-1.52732,-0.979196,-4.79374425,-5.2143685,1.221233,1.63369425,"Riofrío","Centro"
"76616","2008",-1.571575,-0.9924735,-5.00937725,-5.17592525,1.2986705,1.650406,"Riofrío","Centro"
"76616","2009",-1.663035,-0.9675365,-5.222821,-5.412933,1.26446574999999,1.76520875,"Riofrío","Centro"
"76616","2010",-1.690185,-0.9770865,-5.49860325,-5.4669715,1.285215,1.77255125,"Riofrío","Centro"
"76616","2011",-1.693685,-0.9524685,-5.655895,-5.718794,1.43468825,1.76263475,"Riofrío","Centro"
"76616","2012",-1.696745,-0.982654,-5.8681185,-5.89542325,1.65927099999999,1.9677875,"Riofrío","Centro"
"76622","1993",-0.1511655,-0.1801785,-1.42180175,-2.138148,0.893503699999999,1.435059,"Roldanillo","Norte"
"76622","1994",-0.3537175,-0.2361965,-2.12864325,-2.4917355,1.11991825,1.51467875,"Roldanillo","Norte"
"76622","1995",-0.556664,-0.2965915,-2.6015815,-2.94062875,1.24433725,1.559339,"Roldanillo","Norte"
"76622","1996",-0.65963,-0.300292,-3.089148,-3.22459225,1.34883075,1.567985,"Roldanillo","Norte"
"76622","1997",-0.791041,-0.337163,-3.3481605,-3.50842625,1.32094075,1.550508,"Roldanillo","Norte"
"76622","1998",-0.924802,-0.455773,-3.748279,-3.9581285,1.30419725,1.564183,"Roldanillo","Norte"
"76622","1999",-1.07851,-0.4706305,-4.005935,-4.0709945,1.2852995,1.63037125,"Roldanillo","Norte"
"76622","2000",-1.190025,-0.4744775,-4.40572725,-4.4047935,1.28781049999999,1.72855,"Roldanillo","Norte"
"76622","2001",-1.299735,-0.480539,-4.566118,-4.80221775,1.2937715,1.71970925,"Roldanillo","Norte"
"76622","2002",-1.427695,-0.508644,-4.78874725,-5.042171,1.2909795,1.7700905,"Roldanillo","Norte"
"76622","2003",-1.512315,-0.5425855,-5.15503675,-5.0668475,1.1689585,1.73499025,"Roldanillo","Norte"
"76622","2004",-1.612705,-0.5495795,-5.44963375,-5.41750725,1.07034175,1.88249925,"Roldanillo","Norte"
"76622","2005",-1.659405,-0.5382475,-5.69727925,-5.6743585,1.20923,1.83471,"Roldanillo","Norte"
"76622","2006",-1.68421,-0.6192505,-5.9321225,-5.71809175,1.13493475,1.9209625,"Roldanillo","Norte"
"76622","2007",-1.82891,-0.565715,-6.068851,-5.83741525,1.1831615,1.932999,"Roldanillo","Norte"
"76622","2008",-1.83372,-0.5338315,-6.16835575,-5.92143825,1.198278,1.957365,"Roldanillo","Norte"
"76622","2009",-1.881965,-0.561375,-6.67132725,-6.1539105,1.30593675,2.002543,"Roldanillo","Norte"
"76622","2010",-1.880125,-0.5816975,-6.466303,-6.2030645,1.44036875,2.0951575,"Roldanillo","Norte"
"76622","2011",-1.94625,-0.6127955,-7.083942,-6.27165475,1.46946175,2.10415225,"Roldanillo","Norte"
"76622","2012",-1.920115,-0.6165805,-7.1497495,-6.4198945,1.380411,2.18182225,"Roldanillo","Norte"
"76670","1993",0.2427985,0.374748,-0.821769925,-1.03373475,1.34848575,1.86221225,"San Pedro","Centro"
"76670","1994",0.5334865,0.502791,-0.908674675,-1.02965325,1.92616525,2.04783925,"San Pedro","Centro"
"76670","1995",0.9362325,0.6882895,-0.6381621,-0.968479475,2.37193025,2.25276575,"San Pedro","Centro"
"76670","1996",1.333805,0.8655345,-0.230244,-0.773900375,2.7773445,2.30169375,"San Pedro","Centro"
"76670","1997",1.13838,1.028465,-0.4730184,-0.53962815,2.67069,2.51540025,"San Pedro","Centro"
"76670","1998",1.056745,1.205035,-0.600553625,-0.449533025,2.552702,2.64789475,"San Pedro","Centro"
"76670","1999",1.00978,1.371665,-0.628545,-0.0761148524999999,2.486421,2.8476735,"San Pedro","Centro"
"76670","2000",1.06884,1.64518,-0.4612204,0.173338475,2.6066055,3.07529475,"San Pedro","Centro"
"76670","2001",1.2304,1.927875,-0.3443251,0.593929875,2.7449825,3.36401,"San Pedro","Centro"
"76670","2002",1.52025,2.280395,0.14904495,1.05542625,2.8541335,3.73187375,"San Pedro","Centro"
"76670","2003",1.93678,2.683995,0.75303285,1.6124875,3.2017195,4.2218255,"San Pedro","Centro"
"76670","2004",2.556265,3.26588,1.5150065,2.27753275,3.74272525,4.8123465,"San Pedro","Centro"
"76670","2005",3.381055,3.417545,2.389347,2.52070675,4.470786,4.8546875,"San Pedro","Centro"
"76670","2006",2.58622,3.187425,1.6039135,2.185777,3.84933725,4.86048775,"San Pedro","Centro"
"76670","2007",2.23421,3.169715,1.14747325,2.25079725,3.4992435,4.774657,"San Pedro","Centro"
"76670","2008",2.257245,3.15747,1.0895755,2.09604,3.46897725,4.7573125,"San Pedro","Centro"
"76670","2009",2.53574,2.857275,1.35694,1.758787,3.7587815,4.45608725,"San Pedro","Centro"
"76670","2010",1.95476,2.76921,0.67881465,1.66784575,3.37804475,4.36991525,"San Pedro","Centro"
"76670","2011",1.64041,2.8672,0.1124552,1.86226275,3.11740475,4.326743,"San Pedro","Centro"
"76670","2012",1.491605,2.69147,-0.3289038,1.42068725,3.15479075,4.398699,"San Pedro","Centro"
"76736","1993",-0.08464855,0.156877,-1.18689475,-1.36987225,0.926579324999999,1.66005675,"Sevilla","Oriente"
"76736","1994",-0.1674555,0.2207055,-1.80239525,-1.44675225,1.24892625,1.840431,"Sevilla","Oriente"
"76736","1995",-0.197782,0.2599555,-2.0704,-1.57696925,1.44349525,2.055914,"Sevilla","Oriente"
"76736","1996",-0.2555215,0.315937,-2.38687325,-1.62986375,1.4348705,2.092222,"Sevilla","Oriente"
"76736","1997",-0.2770405,0.3495935,-2.5762455,-1.5638105,1.5356495,2.08500475,"Sevilla","Oriente"
"76736","1998",-0.284844,0.495228,-2.75185675,-1.5510375,1.5925055,2.1401525,"Sevilla","Oriente"
"76736","1999",-0.2460295,0.5418195,-2.83869325,-1.41006725,1.64256425,2.21103075,"Sevilla","Oriente"
"76736","2000",-0.2387155,0.604539,-2.78190375,-1.311498,1.6490415,2.339125,"Sevilla","Oriente"
"76736","2001",-0.192174,0.721057,-2.61967875,-1.19673325,1.684637,2.44631925,"Sevilla","Oriente"
"76736","2002",-0.0802918,0.855578,-2.579026,-1.04790625,1.79127075,2.44762075,"Sevilla","Oriente"
"76736","2003",0.07769345,0.968139,-2.4018475,-0.8650583,1.90371175,2.543009,"Sevilla","Oriente"
"76736","2004",0.2075265,1.108145,-2.27235725,-0.6452941,1.9833315,2.68040675,"Sevilla","Oriente"
"76736","2005",0.3494125,1.21308,-2.0389315,-0.441146325,2.09096,2.846491,"Sevilla","Oriente"
"76736","2006",0.5638915,1.42336,-1.63318625,-0.1865122,2.18994775,2.902458,"Sevilla","Oriente"
"76736","2007",0.843834,1.64954,-1.24535375,-0.04102681,2.45049775,3.10079475,"Sevilla","Oriente"
"76736","2008",0.6099255,1.430315,-1.60111,-0.188374125,2.32632475,2.9761005,"Sevilla","Oriente"
"76736","2009",0.468479,1.26822,-1.9312745,-0.5246428,2.21768425,2.89774975,"Sevilla","Oriente"
"76736","2010",0.3474525,1.1896,-2.359843,-0.93976335,2.221323,2.87985325,"Sevilla","Oriente"
"76736","2011",0.25855,1.099905,-2.705171,-1.08828825,2.3081085,3.00570025,"Sevilla","Oriente"
"76736","2012",0.2023645,1.06485,-2.945502,-1.375591,2.470805,3.10496175,"Sevilla","Oriente"
"76823","1993",-0.129741,-0.09305915,-1.2785345,-1.75300775,0.939932475,1.39333525,"Toro","Norte"
"76823","1994",-0.308254,-0.1415965,-1.92749725,-2.0919915,1.24322775,1.69726675,"Toro","Norte"
"76823","1995",-0.4417195,-0.171783,-2.33042275,-2.233068,1.268672,1.80354125,"Toro","Norte"
"76823","1996",-0.547791,-0.1859285,-2.59994125,-2.58052725,1.48882449999999,1.91745375,"Toro","Norte"
"76823","1997",-0.6282445,-0.2570885,-3.000163,-2.78512825,1.4381105,1.837486,"Toro","Norte"
"76823","1998",-0.7122795,-0.267958,-3.131826,-2.98599575,1.38237475,1.774234,"Toro","Norte"
"76823","1999",-0.774914,-0.297547,-3.36817175,-3.0384175,1.50907625,1.910483,"Toro","Norte"
"76823","2000",-0.837758,-0.310663,-3.5225165,-2.98758375,1.4047975,1.89493825,"Toro","Norte"
"76823","2001",-0.8041355,-0.2847985,-3.67410175,-3.22462,1.47136325,1.9093625,"Toro","Norte"
"76823","2002",-0.90378,-0.343169,-3.76287425,-3.16997025,1.5588515,1.96895375,"Toro","Norte"
"76823","2003",-0.941085,-0.31057,-3.8358865,-3.2476975,1.43377925,1.88881675,"Toro","Norte"
"76823","2004",-0.9323935,-0.32072,-4.067877,-3.34433225,1.4906965,1.96808,"Toro","Norte"
"76823","2005",-0.915292,-0.304706,-4.160298,-3.32683225,1.52401975,2.00032249999999,"Toro","Norte"
"76823","2006",-0.9162985,-0.2587925,-4.18865975,-3.308999,1.70221975,2.0359365,"Toro","Norte"
"76823","2007",-0.9723665,-0.371062,-4.47829275,-3.60750325,1.73386475,1.95865275,"Toro","Norte"
"76823","2008",-0.998742,-0.4149775,-4.5472295,-3.73151725,1.73705975,2.1319665,"Toro","Norte"
"76823","2009",-0.982194,-0.4062165,-4.841399,-3.79150625,1.84084099999999,2.138754,"Toro","Norte"
"76823","2010",-1.09357,-0.4593985,-4.9581325,-4.0578895,1.76382675,2.1908215,"Toro","Norte"
"76823","2011",-1.060505,-0.518076,-5.14952675,-4.29775225,1.84396475,2.3329385,"Toro","Norte"
"76823","2012",-1.05389,-0.500548,-5.17880325,-4.480544,1.94983825,2.42797025,"Toro","Norte"
"76828","1993",0.0290648,0.214845,-0.97655675,-1.35746275,1.14353825,1.6890235,"Trujillo","Centro"
"76828","1994",0.05957275,0.2549235,-1.3457205,-1.507798,1.47680875,1.9031445,"Trujillo","Centro"
"76828","1995",0.1487545,0.302791,-1.5063705,-1.402673,1.7392395,2.1281,"Trujillo","Centro"
"76828","1996",0.2508605,0.42269,-1.55619225,-1.27517475,1.82841675,2.27848,"Trujillo","Centro"
"76828","1997",0.3180195,0.5510285,-1.53958125,-1.288713,1.94233475,2.299599,"Trujillo","Centro"
"76828","1998",0.41009,0.6531895,-1.3628755,-1.11947675,2.1016295,2.35240775,"Trujillo","Centro"
"76828","1999",0.549216,0.787182,-1.30376525,-0.982522375,2.21434575,2.50120775,"Trujillo","Centro"
"76828","2000",0.783442,0.9393505,-0.964196,-0.81240235,2.2984935,2.65708625,"Trujillo","Centro"
"76828","2001",0.996649,1.133015,-0.594184975,-0.615755175,2.40879325,2.8011275,"Trujillo","Centro"
"76828","2002",1.270295,1.3424,-0.23754075,-0.293282075,2.6951065,3.04898825,"Trujillo","Centro"
"76828","2003",1.661275,1.571145,0.390347,-0.096244675,2.91432325,3.18311575,"Trujillo","Centro"
"76828","2004",1.799685,1.33611,0.5963485,-0.4561853,3.1158825,3.005486,"Trujillo","Centro"
"76828","2005",2.07794,1.17252,0.95950865,-0.7350308,3.37629725,2.974662,"Trujillo","Centro"
"76828","2006",2.566365,0.998112,1.6175035,-0.97136235,3.7489135,2.73741975,"Trujillo","Centro"
"76828","2007",2.622915,0.842576,1.59088875,-1.30439275,3.86765875,2.69985325,"Trujillo","Centro"
"76828","2008",2.547545,0.7646575,1.3985995,-1.5348095,3.75957425,2.71394575,"Trujillo","Centro"
"76828","2009",2.14298,0.66363,0.96613615,-1.8155765,3.445011,2.66174075,"Trujillo","Centro"
"76828","2010",1.97859,0.5882725,0.83147095,-2.02896675,3.28422175,2.68642,"Trujillo","Centro"
"76828","2011",1.643135,0.5788725,0.248939,-1.97897575,3.117566,2.69537425,"Trujillo","Centro"
"76828","2012",1.48552,0.5793115,-0.340228325,-2.2643135,3.21959625,2.95017525,"Trujillo","Centro"
"76834","1993",-0.138407,-0.1931155,-1.241005,-1.97659025,0.821694474999999,1.47033325,"Tuluá","Centro"
"76834","1994",-0.3617445,-0.2135715,-1.931224,-2.34359475,1.173437,1.56361125,"Tuluá","Centro"
"76834","1995",-0.5065705,-0.2947075,-2.36615375,-2.540979,1.26336025,1.57712925,"Tuluá","Centro"
"76834","1996",-0.616315,-0.3733795,-2.76089275,-2.81537175,1.322045,1.60468,"Tuluá","Centro"
"76834","1997",-0.786786,-0.4494865,-3.05086475,-3.21660475,1.32034,1.73731949999999,"Tuluá","Centro"
"76834","1998",-0.8753535,-0.476077,-3.319634,-3.623038,1.26398125,1.78503175,"Tuluá","Centro"
"76834","1999",-1.03343,-0.4823865,-3.51595425,-3.8800165,1.30342175,1.78340375,"Tuluá","Centro"
"76834","2000",-1.1034,-0.516624,-3.68279,-4.059806,1.26778625,1.7083125,"Tuluá","Centro"
"76834","2001",-1.167335,-0.5681995,-4.0220175,-4.15843725,1.27993225,1.70590325,"Tuluá","Centro"
"76834","2002",-1.260795,-0.6313235,-4.209979,-4.2324285,1.26842725,1.74622625,"Tuluá","Centro"
"76834","2003",-1.360785,-0.647127,-4.39994825,-4.52155375,1.1671475,1.82577925,"Tuluá","Centro"
"76834","2004",-1.415995,-0.659591,-4.52955075,-4.5983385,1.071771,1.79999375,"Tuluá","Centro"
"76834","2005",-1.489315,-0.590469,-4.91926775,-4.77696625,1.11235475,1.7745035,"Tuluá","Centro"
"76834","2006",-1.562195,-0.660442,-4.9689005,-5.1427665,1.14842525,1.783058,"Tuluá","Centro"
"76834","2007",-1.56747,-0.6739575,-5.10816475,-5.1877785,1.23258225,1.86924274999999,"Tuluá","Centro"
"76834","2008",-1.607145,-0.7296215,-5.203374,-5.5041935,1.1951815,1.8162065,"Tuluá","Centro"
"76834","2009",-1.629055,-0.734855,-5.42654575,-5.866755,1.17976025,1.926914,"Tuluá","Centro"
"76834","2010",-1.638755,-0.75963,-5.6160125,-6.163882,1.21992325,1.92862775,"Tuluá","Centro"
"76834","2011",-1.666185,-0.7706845,-5.8352045,-6.32357075,1.41235325,2.16435225,"Tuluá","Centro"
"76834","2012",-1.67214,-0.829231,-6.029847,-6.525211,1.64822,2.39259325,"Tuluá","Centro"
"76845","1993",0.0488537,-0.311505,-1.04533375,-2.0719525,1.06650175,1.35991025,"Ulloa","Norte"
"76845","1994",0.1553315,-0.376759,-1.3813585,-2.32542775,1.50300775,1.62009424999999,"Ulloa","Norte"
"76845","1995",0.2167915,-0.452946,-1.340884,-2.552065,1.70744575,1.6004565,"Ulloa","Norte"
"76845","1996",0.3697295,-0.514422,-1.45518825,-2.6907235,1.94044875,1.6858165,"Ulloa","Norte"
"76845","1997",0.4857855,-0.580383,-1.274171,-2.83517975,2.127105,1.61360625,"Ulloa","Norte"
"76845","1998",0.684401,-0.666255,-1.113253,-2.92103175,2.22202125,1.696883,"Ulloa","Norte"
"76845","1999",0.888634,-0.7321955,-0.791006575,-3.06592125,2.3636715,1.61767725,"Ulloa","Norte"
"76845","2000",1.189255,-0.8110615,-0.370177025,-3.1476415,2.5872605,1.580953,"Ulloa","Norte"
"76845","2001",1.565475,-0.847078,0.163066075,-3.350591,2.792805,1.52827025,"Ulloa","Norte"
"76845","2002",1.1351,-0.8859445,-0.622193,-3.40779275,2.66806225,1.48771,"Ulloa","Norte"
"76845","2003",0.8744295,-0.940894,-1.1100245,-3.5293415,2.4300695,1.47274775,"Ulloa","Norte"
"76845","2004",0.568037,-0.9887485,-1.6517395,-3.650581,2.19477075,1.49623375,"Ulloa","Norte"
"76845","2005",0.325461,-1.07088,-2.07662675,-3.772449,2.0899165,1.54142275,"Ulloa","Norte"
"76845","2006",0.203386,-1.1666,-2.4155235,-3.933638,2.02885525,1.44137825,"Ulloa","Norte"
"76845","2007",0.01999005,-1.201195,-2.920311,-3.952994,1.92711725,1.51600725,"Ulloa","Norte"
"76845","2008",-0.144736,-1.22966,-3.15348875,-4.07876025,1.814713,1.500765,"Ulloa","Norte"
"76845","2009",-0.261912,-1.289075,-3.36678,-4.34381925,1.732065,1.65721725,"Ulloa","Norte"
"76845","2010",-0.2933485,-1.258475,-3.5424335,-4.39609125,1.83899,1.6254115,"Ulloa","Norte"
"76845","2011",-0.2721395,-1.288255,-3.89924725,-4.69665575,1.994708,1.71236425,"Ulloa","Norte"
"76845","2012",-0.3163295,-1.254135,-3.929341,-4.724689,2.22855275,1.8838845,"Ulloa","Norte"
"76863","1993",-0.164393,-0.3224065,-1.38412025,-2.14668375,0.881811249999998,1.14899325,"Versalles","Norte"
"76863","1994",-0.3576795,-0.4310045,-1.99420175,-2.67383925,1.08721325,1.334827,"Versalles","Norte"
"76863","1995",-0.4991995,-0.5729435,-2.49121025,-2.9316265,1.3076225,1.27588175,"Versalles","Norte"
"76863","1996",-0.688023,-0.689759,-2.882655,-3.24195775,1.2535125,1.33242325,"Versalles","Norte"
"76863","1997",-0.8382185,-0.738005,-3.25794575,-3.44981,1.165708,1.41595825,"Versalles","Norte"
"76863","1998",-0.98095,-0.892665,-3.710677,-3.82314425,1.10250525,1.4440065,"Versalles","Norte"
"76863","1999",-1.11114,-0.961263,-4.11881425,-3.96056075,1.13485024999999,1.39691825,"Versalles","Norte"
"76863","2000",-1.254045,-1.0009885,-4.4636925,-4.13009725,1.08553375,1.3547455,"Versalles","Norte"
"76863","2001",-1.323395,-1.06394,-4.5370515,-4.33220475,1.14901124999999,1.4152875,"Versalles","Norte"
"76863","2002",-1.37333,-1.11125,-4.91951275,-4.4821575,1.02675175,1.40451325,"Versalles","Norte"
"76863","2003",-1.41175,-1.173545,-5.1052655,-4.70271525,0.990157174999997,1.48297475,"Versalles","Norte"
"76863","2004",-1.476385,-1.1901,-5.184053,-4.8698865,0.987191374999999,1.43564375,"Versalles","Norte"
"76863","2005",-1.524225,-1.259765,-5.3961475,-5.06160625,1.02605625,1.49521525,"Versalles","Norte"
"76863","2006",-1.57797,-1.248575,-5.3003695,-5.2185795,1.17323375,1.4609095,"Versalles","Norte"
"76863","2007",-1.637005,-1.241725,-5.50744,-5.42882225,1.20003625,1.3405915,"Versalles","Norte"
"76863","2008",-1.690445,-1.316765,-5.398533,-5.774049,1.197038,1.348589,"Versalles","Norte"
"76863","2009",-1.76194,-1.32941,-5.48726,-6.06347175,1.15188875,1.44478625,"Versalles","Norte"
"76863","2010",-1.764195,-1.37627,-5.59025525,-6.2256355,1.119743,1.64705799999999,"Versalles","Norte"
"76863","2011",-1.77609,-1.44996,-5.67341675,-6.43859525,1.27370025,1.6909255,"Versalles","Norte"
"76863","2012",-1.765635,-1.467865,-6.17746275,-6.5186715,1.51094975,1.738976,"Versalles","Norte"
"76869","1993",-0.1537465,-0.279942,-1.309655,-1.90746275,0.816771824999998,1.30970175,"Vijes","Sur"
"76869","1994",-0.3770175,-0.3881015,-2.06142825,-2.26064875,0.996572624999997,1.3665315,"Vijes","Sur"
"76869","1995",-0.48295,-0.466824,-2.54173075,-2.4224635,1.1542395,1.40681175,"Vijes","Sur"
"76869","1996",-0.652327,-0.560411,-2.9632425,-2.600695,1.16692725,1.38882499999999,"Vijes","Sur"
"76869","1997",-0.808472,-0.6603215,-3.2875565,-2.804017,1.304871,1.45913249999999,"Vijes","Sur"
"76869","1998",-0.8707925,-0.700869,-3.60979475,-3.0131035,1.2420215,1.40792125,"Vijes","Sur"
"76869","1999",-0.980295,-0.7195475,-3.864432,-3.2625705,1.093516,1.48509675,"Vijes","Sur"
"76869","2000",-1.08572,-0.7228465,-4.0039585,-3.51839,1.11436124999999,1.62311824999999,"Vijes","Sur"
"76869","2001",-1.180115,-0.779072,-4.34062375,-3.5485245,1.06011525,1.53043825,"Vijes","Sur"
